hotel,arrival_date,is_canceled,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,2016-04-26,0,0,0,3,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,C,1,No Deposit,,384.0,0,Transient,42.0,0,0,Check-Out,2016-04-29
Resort Hotel,2016-02-23,0,0,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,I,1,No Deposit,,384.0,0,Transient-Party,31.67,0,0,Check-Out,2016-02-26
Resort Hotel,2016-02-26,0,13,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,,0,Transient,35.0,0,1,Check-Out,2016-02-27
Resort Hotel,2016-04-05,0,0,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,0,No Deposit,384.0,,0,Transient,42.0,0,1,Check-Out,2016-04-06
Resort Hotel,2016-04-11,0,0,1,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,1,No Deposit,,384.0,0,Transient-Party,42.0,0,1,Check-Out,2016-04-13
Resort Hotel,2016-04-26,0,0,0,3,1,0,0,BB,PRT,Corporate,Corporate,1,0,4,A,C,0,No Deposit,,384.0,0,Transient,42.0,0,1,Check-Out,2016-04-29
Resort Hotel,2016-02-25,0,0,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,65.0,0,0,Check-Out,2016-02-26
Resort Hotel,2016-02-20,0,30,2,5,2,0,1,BB,GBR,Direct,Direct,0,0,0,A,E,1,No Deposit,,,0,Transient,48.0,0,1,Check-Out,2016-02-27
Resort Hotel,2016-02-26,0,93,2,7,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,314.0,,0,Transient,22.5,0,0,Check-Out,2016-03-06
Resort Hotel,2016-02-24,0,0,0,3,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,250.0,,0,Transient,98.67,1,2,Check-Out,2016-02-27
Resort Hotel,2016-02-26,0,0,0,1,2,0,0,BB,CHE,Direct,Direct,0,0,0,E,A,0,No Deposit,,,0,Transient,50.0,0,0,Check-Out,2016-02-27
Resort Hotel,2016-02-20,0,47,2,5,2,0,0,FB,DEU,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,95.0,,0,Transient,91.0,0,0,Check-Out,2016-02-27
Resort Hotel,2016-02-24,0,1,0,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,29.0,0,0,Check-Out,2016-02-27
Resort Hotel,2016-02-25,0,2,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,46.0,1,1,Check-Out,2016-02-27
Resort Hotel,2016-04-26,0,1,0,1,1,0,0,BB,PRT,Direct,Direct,1,0,1,A,D,0,No Deposit,,,0,Transient,56.0,1,1,Check-Out,2016-04-27
Resort Hotel,2016-02-27,0,33,0,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,I,0,No Deposit,177.0,,0,Transient,0.0,0,2,Check-Out,2016-02-27
Resort Hotel,2016-02-26,0,4,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,29.0,0,1,Check-Out,2016-02-27
Resort Hotel,2016-02-21,0,12,2,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,64.0,1,1,Check-Out,2016-02-27
Resort Hotel,2016-02-20,0,22,2,5,1,0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,43.43,0,0,Check-Out,2016-02-27
Resort Hotel,2016-02-26,0,11,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient,60.0,0,0,Check-Out,2016-02-27
Resort Hotel,2016-02-20,0,40,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115.0,,0,Transient,40.79,0,0,Check-Out,2016-02-27
Resort Hotel,2016-02-26,0,3,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,330.0,,0,Transient-Party,40.0,0,0,Check-Out,2016-02-27
Resort Hotel,2016-02-26,0,0,0,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-02-27
Resort Hotel,2016-02-26,0,2,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-02-27
Resort Hotel,2016-02-26,0,3,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,330.0,,0,Transient-Party,45.0,0,0,Check-Out,2016-02-27
Resort Hotel,2016-02-26,0,3,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,330.0,,0,Transient-Party,40.0,0,0,Check-Out,2016-02-27
Resort Hotel,2016-02-24,0,4,0,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Transient,28.1,0,0,Check-Out,2016-02-28
Resort Hotel,2016-02-18,0,45,2,8,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,2.0,,0,Contract,58.0,0,0,Check-Out,2016-02-28
Resort Hotel,2016-02-25,0,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,242.0,,0,Transient-Party,48.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-07,0,73,6,15,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,2.0,,0,Contract,65.0,0,0,Check-Out,2016-02-28
Resort Hotel,2016-02-25,0,10,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Transient-Party,58.0,0,1,Check-Out,2016-02-28
Resort Hotel,2016-02-27,0,0,0,1,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,146.0,1,0,Check-Out,2016-02-28
Resort Hotel,2016-02-25,0,41,0,3,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95.0,,0,Transient,38.0,0,0,Check-Out,2016-02-28
Resort Hotel,2016-02-27,0,0,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,45.0,0,0,Check-Out,2016-02-28
Resort Hotel,2016-02-27,0,18,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,240.0,,0,Transient,60.0,0,0,Check-Out,2016-02-28
Resort Hotel,2016-02-26,0,1,0,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,30.0,0,0,Check-Out,2016-02-28
Resort Hotel,2016-02-26,0,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-02-28
Resort Hotel,2016-02-27,0,2,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,G,0,No Deposit,,,0,Transient,65.0,0,1,Check-Out,2016-02-28
Resort Hotel,2016-02-27,0,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,50.0,0,1,Check-Out,2016-02-28
Resort Hotel,2016-02-26,0,30,0,2,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,2,Check-Out,2016-02-28
Resort Hotel,2016-02-27,0,3,0,1,3,1,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,108.0,0,1,Check-Out,2016-02-28
Resort Hotel,2016-02-26,0,7,0,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,101.0,1,0,Check-Out,2016-02-28
Resort Hotel,2016-02-27,0,9,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,68.0,0,1,Check-Out,2016-02-28
Resort Hotel,2016-02-23,0,48,0,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,30.0,0,0,Check-Out,2016-02-28
Resort Hotel,2016-02-27,0,3,0,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,95.0,0,2,Check-Out,2016-02-28
Resort Hotel,2016-02-27,0,3,0,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,95.0,0,2,Check-Out,2016-02-28
Resort Hotel,2016-02-27,0,10,0,1,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,141.0,0,0,Check-Out,2016-02-28
Resort Hotel,2016-03-04,0,0,0,1,2,0,0,BB,FIN,Online TA,TA/TO,1,0,1,D,D,0,No Deposit,240.0,,0,Transient,58.0,0,0,Check-Out,2016-03-05
Resort Hotel,2016-02-24,0,41,0,4,2,2,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,196.0,,0,Transient,46.5,0,0,Check-Out,2016-02-28
Resort Hotel,2016-02-26,0,23,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,58.0,0,1,Check-Out,2016-02-28
Resort Hotel,2016-02-25,0,10,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient-Party,48.0,1,1,Check-Out,2016-02-28
Resort Hotel,2016-02-25,0,10,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient-Party,48.0,0,1,Check-Out,2016-02-28
Resort Hotel,2016-02-27,0,19,0,1,2,0,0,BB,PRT,Complementary,TA/TO,0,0,0,A,F,0,No Deposit,5.0,,0,Transient,0.0,0,0,Check-Out,2016-02-28
Resort Hotel,2016-02-26,0,3,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,250.0,,0,Transient,90.0,0,1,Check-Out,2016-02-28
Resort Hotel,2016-02-26,0,6,0,2,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,85.0,0,2,Check-Out,2016-02-28
Resort Hotel,2016-02-26,0,6,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,55.0,0,1,Check-Out,2016-02-28
Resort Hotel,2016-02-27,0,23,0,1,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,127.0,,0,Transient,38.13,0,1,Check-Out,2016-02-28
Resort Hotel,2016-02-21,0,4,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,27.56,0,1,Check-Out,2016-02-28
Resort Hotel,2016-02-27,0,33,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,66.0,1,2,Check-Out,2016-02-28
Resort Hotel,2016-02-24,0,43,1,4,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,50.8,1,1,Check-Out,2016-02-29
Resort Hotel,2016-02-25,0,10,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Transient-Party,58.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-22,0,28,2,5,2,0,0,HB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,96.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-21,0,38,3,5,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,58.8,1,1,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,3,1,1,1,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,2,No Deposit,38.0,,0,Transient-Party,44.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,3,1,1,1,0,0,FB,ESP,Complementary,TA/TO,0,0,0,A,A,2,No Deposit,38.0,,0,Transient-Party,0.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,3,1,1,2,2,0,FB,ESP,Complementary,TA/TO,0,0,0,C,C,1,No Deposit,38.0,,0,Transient-Party,54.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,1,1,1,2,0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-08,0,5,6,15,2,0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,363.0,,0,Transient,75.81,1,0,Check-Out,2016-02-29
Resort Hotel,2016-02-28,0,3,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,171.0,,0,Transient,4.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-28,0,3,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,171.0,,0,Transient,26.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,11,1,2,3,0,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,108.15,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,11,1,2,2,0,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,75.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,5,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,,0,Transient,96.0,1,0,Check-Out,2016-02-29
Resort Hotel,2016-02-21,0,6,3,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156.0,,0,Transient,48.75,1,0,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,18,1,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,80.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,3,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,30.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,3,1,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171.0,,0,Transient,37.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,40,1,1,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,32.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,30,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-22,0,34,2,5,1,0,0,FB,JAM,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,49.71,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,0,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,348.0,,0,Transient,46.4,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,5,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,55.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-28,0,1,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,73.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,11,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,60.0,0,2,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,5,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,240.0,,0,Transient,53.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,2,1,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,109.33,1,1,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,4,1,1,2,0,0,BB,PRT,Complementary,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,0.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,14,1,2,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,,0,Transient,55.0,0,2,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,4,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,63.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,18,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,60.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,2,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,F,0,No Deposit,,,0,Transient,60.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-28,0,45,1,0,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,56.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,24,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,1,1,2,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,25.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,1,1,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,29.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,16,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,12,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,17,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient-Party,60.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,30,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient-Party,48.0,0,3,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,4,1,2,2,0,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,,0,Transient,75.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,15,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,54.0,1,1,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,53,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,30.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-25,0,89,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,46.4,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,16,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,48.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,17,1,2,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,196.0,,0,Transient-Party,44.5,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-28,0,38,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,54.0,1,0,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,17,1,2,2,0,1,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,196.0,,0,Transient-Party,56.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,16,1,1,2,0,0,HB,BRA,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,85.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,17,1,2,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient-Party,56.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,44,1,1,3,1,0,BB,ESP,Direct,Direct,0,0,0,H,H,2,No Deposit,,,0,Transient,81.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,17,1,2,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,56.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,35,1,2,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,76.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,4,1,2,2,2,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,1,No Deposit,196.0,,0,Transient,88.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,4,1,2,2,1,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,196.0,,0,Transient,73.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,9,1,1,2,1,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,,0,Transient,68.75,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,10,1,1,2,2,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,196.0,,0,Transient,85.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,12,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,2,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,4,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,51.33,0,2,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,3,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,171.0,,0,Transient,55.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,9,1,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,68.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,24,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,54.0,1,2,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,24,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,2,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,5,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,65.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,7,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,68.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,53,1,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,30.0,0,0,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,8,1,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,55.44,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-26,0,42,1,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-27,0,102,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,,0,Transient,37.0,0,1,Check-Out,2016-02-29
Resort Hotel,2016-02-25,0,91,2,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,46.4,0,2,Check-Out,2016-03-01
Resort Hotel,2016-02-23,0,28,2,5,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,,0,Transient,25.0,0,0,Check-Out,2016-03-01
Resort Hotel,2016-02-29,0,0,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,43.0,0,0,Check-Out,2016-03-01
Resort Hotel,2016-02-27,0,38,2,1,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,241.0,,0,Transient,76.47,1,2,Check-Out,2016-03-01
Resort Hotel,2016-02-29,0,23,1,0,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,95.0,,0,Transient,25.0,0,0,Check-Out,2016-03-01
Resort Hotel,2016-02-28,0,3,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,171.0,,0,Transient,30.0,0,0,Check-Out,2016-03-01
Resort Hotel,2017-01-04,0,5,0,3,2,0,0,BB,PRT,Direct,TA/TO,1,0,1,A,D,0,No Deposit,250.0,,0,Transient,44.0,0,0,Check-Out,2017-01-07
Resort Hotel,2016-02-27,0,12,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,26.0,,0,Transient,36.1,0,1,Check-Out,2016-03-01
Resort Hotel,2016-02-26,0,29,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,29.0,0,1,Check-Out,2016-03-01
Resort Hotel,2016-02-26,0,3,2,2,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156.0,,0,Transient,68.75,0,0,Check-Out,2016-03-01
Resort Hotel,2016-02-27,0,18,2,1,3,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,196.0,,0,Transient,99.0,0,1,Check-Out,2016-03-01
Resort Hotel,2016-03-02,0,2,0,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,195.0,0,Transient,0.0,0,0,Check-Out,2016-03-02
